userId,movieId,rating,timestamp
55589,6377,4.0,1528421261
99785,3163,4.0,1168393670
34038,223,5.0,1417206352
159464,7254,4.0,1446901102
2535,6503,3.0,1169790843
140274,3160,4.0,1568907485
41848,5010,5.0,1044900371
43188,53894,4.0,1523134245
92336,1913,3.0,1206300304
143617,78105,2.0,1514299776
77021,1257,3.0,1115505160
130938,95167,4.0,1556928338
2886,165,3.0,834334834
148755,60040,3.5,1419277448
64376,1101,3.0,1144417171
105473,3967,3.5,1103741694
73317,99114,4.0,1534268898
128864,3686,3.0,1453038274
61803,7036,2.0,1153848207
11004,45431,4.0,1524886665
126194,73266,3.0,1275701732
74579,36,5.0,869248130
52419,68157,3.5,1269132871
155536,2134,4.0,965368896
21591,593,4.0,1335300752
51338,81782,3.0,1301989307
138572,904,5.0,950909565
5802,446,4.0,833144075
9529,3398,5.0,1054038201
7571,1222,3.5,1084533329
75131,151,4.0,842561649
17515,168326,3.5,1532028201
155990,7293,4.5,1122855454
100978,8636,3.0,1317752980
31054,2858,5.0,1227388293
87400,8670,5.0,1171275485
126338,2906,2.0,945065580
154032,733,3.5,1324700771
110160,2011,3.0,944372164
